year,series,commodity,value,unit,source,method
1982,fossil_mass_central,gas,1.0032302491830065,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1983,fossil_mass_central,gas,1.0186867205139631,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1984,fossil_mass_central,gas,1.1036939137700532,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1985,fossil_mass_central,gas,1.1473931108882949,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1986,fossil_mass_central,gas,1.1195062284610815,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1987,fossil_mass_central,gas,1.2186449234997028,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1988,fossil_mass_central,gas,1.2759870699643494,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1989,fossil_mass_central,gas,1.3387397794117646,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1990,fossil_mass_central,gas,1.4075244537284612,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1991,fossil_mass_central,gas,1.4303031677064766,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1992,fossil_mass_central,gas,1.4488139200831847,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1993,fossil_mass_central,gas,1.4883408051099227,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1994,fossil_mass_central,gas,1.5003616766934045,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1995,fossil_mass_central,gas,1.5585441206179442,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1996,fossil_mass_central,gas,1.6271534607100415,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1997,fossil_mass_central,gas,1.6321515734551395,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1998,fossil_mass_central,gas,1.6501428260546642,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1999,fossil_mass_central,gas,1.703121670751634,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2000,fossil_mass_central,gas,1.7557274093879975,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2001,fossil_mass_central,gas,1.772027206996435,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2002,fossil_mass_central,gas,1.8247369975490193,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2003,fossil_mass_central,gas,1.8925266532976828,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2004,fossil_mass_central,gas,1.9524921007872846,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2005,fossil_mass_central,gas,1.9965421932560903,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2006,fossil_mass_central,gas,2.053998010620915,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2007,fossil_mass_central,gas,2.1303613064468214,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2008,fossil_mass_central,gas,2.193070582664884,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2009,fossil_mass_central,gas,2.1411482854278074,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2010,fossil_mass_central,gas,2.304582485145573,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2011,fossil_mass_central,gas,2.3727459428847295,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2012,fossil_mass_central,gas,2.4224387158348186,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2013,fossil_mass_central,gas,2.4409965600861554,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2014,fossil_mass_central,gas,2.452828074123589,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2015,fossil_mass_central,gas,2.498881991235888,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2016,fossil_mass_central,gas,2.5679033110516936,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2017,fossil_mass_central,gas,2.6309473310308973,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2018,fossil_mass_central,gas,2.755278114601901,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2019,fossil_mass_central,gas,2.812706442736185,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2020,fossil_mass_central,gas,2.79293656788473,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2021,fossil_mass_central,gas,2.9258386096256683,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2022,fossil_mass_central,gas,2.8812928687611405,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2023,fossil_mass_central,gas,2.89766982694593,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2024,fossil_mass_central,gas,2.974534939839572,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1855,fossil_mass_central,oil,1.1811734364925855e-05,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1856,fossil_mass_central,oil,1.299290780141844e-05,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1857,fossil_mass_central,oil,1.6536428110896196e-05,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1858,fossil_mass_central,oil,2.0079948420373956e-05,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1859,fossil_mass_central,oil,1.771598968407479e-05,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1860,fossil_mass_central,oil,8.814506769825919e-05,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1861,fossil_mass_central,oil,0.0003033459058671825,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1862,fossil_mass_central,oil,0.00045087717601547387,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1863,fossil_mass_central,oil,0.0004168462282398452,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1864,fossil_mass_central,oil,0.00035780206318504194,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1865,fossil_mass_central,oil,0.00042543907156673117,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1866,fossil_mass_central,oil,0.0006291979368149581,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1867,fossil_mass_central,oil,0.0006398355899419728,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1868,fossil_mass_central,oil,0.0007377456479690523,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1869,fossil_mass_central,oil,0.0008426769825918761,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1870,fossil_mass_central,oil,0.0010099190844616377,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1871,fossil_mass_central,oil,0.001057947130883301,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1872,fossil_mass_central,oil,0.0011920967117988394,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1873,fossil_mass_central,oil,0.0018274896840747906,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1874,fossil_mass_central,oil,0.0020122920696324952,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1875,fossil_mass_central,oil,0.0018807072856221795,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1876,fossil_mass_central,oil,0.0021064165054803354,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1877,fossil_mass_central,oil,0.00284389974210187,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1878,fossil_mass_central,oil,0.003235877176015474,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1879,fossil_mass_central,oil,0.004080122501611863,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1880,fossil_mass_central,oil,0.004951789490651193,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1881,fossil_mass_central,oil,0.005557290135396519,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1882,fossil_mass_central,oil,0.006104320438426822,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1883,fossil_mass_central,oil,0.005318348162475822,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1884,fossil_mass_central,oil,0.005905508059316569,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1885,fossil_mass_central,oil,0.006110864925854288,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1886,fossil_mass_central,oil,0.007034382011605416,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1887,fossil_mass_central,oil,0.007569093810444874,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1888,fossil_mass_central,oil,0.007923421663442941,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1889,fossil_mass_central,oil,0.009156721470019344,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1890,fossil_mass_central,oil,0.011169577369439071,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1891,fossil_mass_central,oil,0.01316222211476467,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1892,fossil_mass_central,oil,0.012960651515151517,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1893,fossil_mass_central,oil,0.013714986782720826,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1894,fossil_mass_central,oil,0.013442051257253385,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1895,fossil_mass_central,oil,0.015646827852998067,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1896,fossil_mass_central,oil,0.016946574145712445,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1897,fossil_mass_central,oil,0.017900421341070276,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1898,fossil_mass_central,oil,0.018429572211476467,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1899,fossil_mass_central,oil,0.019350690844616377,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1900,fossil_mass_central,oil,0.021696658284977435,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1901,fossil_mass_central,oil,0.02409598517085751,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1902,fossil_mass_central,oil,0.026048754029658287,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1903,fossil_mass_central,oil,0.02758232591876209,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1904,fossil_mass_central,oil,0.030971318504190846,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1905,fossil_mass_central,oil,0.03127337556415216,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1906,fossil_mass_central,oil,0.03155310509348807,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1907,fossil_mass_central,oil,0.038494393939393946,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1908,fossil_mass_central,oil,0.041514841392649916,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1909,fossil_mass_central,oil,0.043313321405544815,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1910,fossil_mass_central,oil,0.04645180883301096,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1911,fossil_mass_central,oil,0.04926323178594456,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1912,fossil_mass_central,oil,0.05066439329464861,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1913,fossil_mass_central,oil,0.05865803836234687,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1914,fossil_mass_central,oil,0.059962389748549325,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1915,fossil_mass_central,oil,0.06368893713733076,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1916,fossil_mass_central,oil,0.06937307124435849,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1917,fossil_mass_central,oil,0.0771647408123791,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1918,fossil_mass_central,oil,0.07898862765957447,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1919,fossil_mass_central,oil,0.08814013378465506,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1920,fossil_mass_central,oil,0.11638907640232109,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1921,fossil_mass_central,oil,0.1280690506125081,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1922,fossil_mass_central,oil,0.1412983784655061,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1923,fossil_mass_central,oil,0.15652301321727918,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1924,fossil_mass_central,oil,0.15608809606705354,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1925,fossil_mass_central,oil,0.1629669867827208,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1926,fossil_mass_central,oil,0.16327211895551258,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1927,fossil_mass_central,oil,0.17864216827853,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1928,fossil_mass_central,oil,0.18297515731785943,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1929,fossil_mass_central,oil,0.2004185973565442,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1930,fossil_mass_central,oil,0.19335397453255965,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1931,fossil_mass_central,oil,0.18713948065764024,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1932,fossil_mass_central,oil,0.17923460735009672,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1933,fossil_mass_central,oil,0.19586621276595748,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1934,fossil_mass_central,oil,0.20749054545454546,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1935,fossil_mass_central,oil,0.22306883752417794,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1936,fossil_mass_central,oil,0.24289042940038683,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1937,fossil_mass_central,oil,0.27292898162475826,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1938,fossil_mass_central,oil,0.26525241199226307,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1939,fossil_mass_central,oil,0.27546739845261126,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1940,fossil_mass_central,oil,0.29045148291424894,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1941,fossil_mass_central,oil,0.29411248839458415,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1942,fossil_mass_central,oil,0.27837120470664084,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1943,fossil_mass_central,oil,0.2987075373952289,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1944,fossil_mass_central,oil,0.3445474361702128,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1945,fossil_mass_central,oil,0.33713369664732434,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1946,fossil_mass_central,oil,0.35732771276595743,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1947,fossil_mass_central,oil,0.4018275361057382,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1948,fossil_mass_central,oil,0.4418286341070278,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1949,fossil_mass_central,oil,0.4171274439071567,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1950,fossil_mass_central,oil,0.5002524429400387,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1951,fossil_mass_central,oil,0.5545376850419085,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1952,fossil_mass_central,oil,0.5864260676982592,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1953,fossil_mass_central,oil,0.6247773368794327,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1954,fossil_mass_central,oil,0.6622282469374597,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1955,fossil_mass_central,oil,0.741308161508704,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1956,fossil_mass_central,oil,0.8056200702772405,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1957,fossil_mass_central,oil,0.8420535615731786,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1958,fossil_mass_central,oil,0.8766071495809156,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1959,fossil_mass_central,oil,0.9341370834945197,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1960,fossil_mass_central,oil,1.0057929326241135,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1961,fossil_mass_central,oil,1.0667623807221147,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1962,fossil_mass_central,oil,1.1470862050290136,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1963,fossil_mass_central,oil,1.2261955157962605,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1964,fossil_mass_central,oil,1.3231272701482915,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1965,fossil_mass_central,oil,1.4214837140554482,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1966,fossil_mass_central,oil,1.5341304258542876,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1967,fossil_mass_central,oil,1.6358930570599615,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1968,fossil_mass_central,oil,1.782139939716312,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1969,fossil_mass_central,oil,1.927292784010316,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1970,fossil_mass_central,oil,2.191816896840748,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1971,fossil_mass_central,oil,2.321414389426177,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1972,fossil_mass_central,oil,2.5031286470019345,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1973,fossil_mass_central,oil,2.649803630883301,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1974,fossil_mass_central,oil,2.610989765312701,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1975,fossil_mass_central,oil,2.580632477756286,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1976,fossil_mass_central,oil,2.7323152978723404,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1977,fossil_mass_central,oil,2.8263718604126375,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1978,fossil_mass_central,oil,2.944462360090264,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1979,fossil_mass_central,oil,2.9736676773049644,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1980,fossil_mass_central,oil,2.8731382366215343,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1981,fossil_mass_central,oil,2.7348174987105094,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1982,fossil_mass_central,oil,2.668039227917473,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1983,fossil_mass_central,oil,2.648192418439716,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1984,fossil_mass_central,oil,2.6559337185686656,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1985,fossil_mass_central,oil,2.658804953578337,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1986,fossil_mass_central,oil,2.7371352904577693,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1987,fossil_mass_central,oil,2.7657424206963253,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1988,fossil_mass_central,oil,2.865680151837524,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1989,fossil_mass_central,oil,2.9134062624113475,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1990,fossil_mass_central,oil,2.9646808226950356,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1991,fossil_mass_central,oil,3.1129876002578984,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1992,fossil_mass_central,oil,2.951210517085751,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1993,fossil_mass_central,oil,2.9569055715667316,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1994,fossil_mass_central,oil,2.9646149877498393,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1995,fossil_mass_central,oil,2.992875972920696,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1996,fossil_mass_central,oil,3.0825715290135394,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1997,fossil_mass_central,oil,3.1277275731785945,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1998,fossil_mass_central,oil,3.1663361034816253,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1999,fossil_mass_central,oil,3.2444190760799487,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2000,fossil_mass_central,oil,3.291948441328176,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2001,fossil_mass_central,oil,3.315142017408124,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2002,fossil_mass_central,oil,3.31055862346873,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2003,fossil_mass_central,oil,3.3980816766602198,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2004,fossil_mass_central,oil,3.5217841108961965,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2005,fossil_mass_central,oil,3.5558685938104455,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2006,fossil_mass_central,oil,3.5921752988394586,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2007,fossil_mass_central,oil,3.6055165931657,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2008,fossil_mass_central,oil,3.592308132172792,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2009,fossil_mass_central,oil,3.5137318826563506,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2010,fossil_mass_central,oil,3.627883471631206,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2011,fossil_mass_central,oil,3.6460827933591236,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2012,fossil_mass_central,oil,3.685595319793682,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2013,fossil_mass_central,oil,3.7126453127014836,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2014,fossil_mass_central,oil,3.727218510960671,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2015,fossil_mass_central,oil,3.7943335454545455,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2016,fossil_mass_central,oil,3.836319668923275,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2017,fossil_mass_central,oil,3.895967822695036,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2018,fossil_mass_central,oil,3.9145158936170215,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2019,fossil_mass_central,oil,3.973535780786589,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2020,fossil_mass_central,oil,3.5242880212765963,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2021,fossil_mass_central,oil,3.7115301086395878,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2022,fossil_mass_central,oil,3.8410419693745976,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2023,fossil_mass_central,oil,3.9581693894261765,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2024,fossil_mass_central,oil,4.0201790834945195,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1750,fossil_mass_high,coal,0.007727386488192114,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1751,fossil_mass_high,coal,0.007811496495831532,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1752,fossil_mass_high,coal,0.007892822267246817,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1753,fossil_mass_high,coal,0.007980278672733914,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1754,fossil_mass_high,coal,0.008082489122131064,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1755,fossil_mass_high,coal,0.008132218420965223,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1756,fossil_mass_high,coal,0.008228911880957914,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1757,fossil_mass_high,coal,0.008381718537217257,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1758,fossil_mass_high,coal,0.008483374298335932,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1759,fossil_mass_high,coal,0.008585091506958513,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1760,fossil_mass_high,coal,0.008730802637260436,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1761,fossil_mass_high,coal,0.008924739263294248,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1762,fossil_mass_high,coal,0.009094394991198058,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1763,fossil_mass_high,coal,0.009293180987810143,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1764,fossil_mass_high,coal,0.009463731026007238,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1765,fossil_mass_high,coal,0.009668420965224031,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1766,fossil_mass_high,coal,0.009861560434450458,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1767,fossil_mass_high,coal,0.010091099246022518,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1768,fossil_mass_high,coal,0.010352190520476963,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1769,fossil_mass_high,coal,0.010612211445843157,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1770,fossil_mass_high,coal,0.010875557179393494,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1771,fossil_mass_high,coal,0.011101644135915233,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1772,fossil_mass_high,coal,0.011312574318264853,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1773,fossil_mass_high,coal,0.01146588667087388,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1774,fossil_mass_high,coal,0.011635512505397416,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1775,fossil_mass_high,coal,0.011906633008934797,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1776,fossil_mass_high,coal,0.012168369482180221,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1777,fossil_mass_high,coal,0.012421975786361972,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1778,fossil_mass_high,coal,0.012657756501810207,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1779,fossil_mass_high,coal,0.012900019098548508,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1780,fossil_mass_high,coal,0.013185244295346595,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1781,fossil_mass_high,coal,0.013480571793934963,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1782,fossil_mass_high,coal,0.013768354535490081,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1783,fossil_mass_high,coal,0.014168425117082401,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1784,fossil_mass_high,coal,0.014507500747334505,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1785,fossil_mass_high,coal,0.014917732587105985,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1786,fossil_mass_high,coal,0.015318278971667714,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1787,fossil_mass_high,coal,0.01566008735510014,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1788,fossil_mass_high,coal,0.01601473826684824,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1789,fossil_mass_high,coal,0.01649402547580297,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1790,fossil_mass_high,coal,0.016937999468562125,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1791,fossil_mass_high,coal,0.01738113146444348,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1792,fossil_mass_high,coal,0.018209398976982094,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
