year,series,category,value,unit,source,method
2015,stock_additions_gross,non_metallic_minerals,45.86168556,Gt/yr,haas2020,observed
1900,use_energy,biomass,4.229140799,Gt/yr,haas2020,observed
1901,use_energy,biomass,4.277440436,Gt/yr,haas2020,observed
1902,use_energy,biomass,4.325740073,Gt/yr,haas2020,observed
1903,use_energy,biomass,4.37403971,Gt/yr,haas2020,observed
1904,use_energy,biomass,4.422339347,Gt/yr,haas2020,observed
1905,use_energy,biomass,4.470638984,Gt/yr,haas2020,observed
1906,use_energy,biomass,4.518938621,Gt/yr,haas2020,observed
1907,use_energy,biomass,4.567238258,Gt/yr,haas2020,observed
1908,use_energy,biomass,4.615537895,Gt/yr,haas2020,observed
1909,use_energy,biomass,4.663837532,Gt/yr,haas2020,observed
1910,use_energy,biomass,4.712137169,Gt/yr,haas2020,observed
1911,use_energy,biomass,4.772048185,Gt/yr,haas2020,observed
1912,use_energy,biomass,4.831959202,Gt/yr,haas2020,observed
1913,use_energy,biomass,4.891870219,Gt/yr,haas2020,observed
1914,use_energy,biomass,4.951781236,Gt/yr,haas2020,observed
1915,use_energy,biomass,5.011692253,Gt/yr,haas2020,observed
1916,use_energy,biomass,5.07160327,Gt/yr,haas2020,observed
1917,use_energy,biomass,5.131514287,Gt/yr,haas2020,observed
1918,use_energy,biomass,5.191425304,Gt/yr,haas2020,observed
1919,use_energy,biomass,5.251336321,Gt/yr,haas2020,observed
1920,use_energy,biomass,5.311247338,Gt/yr,haas2020,observed
1921,use_energy,biomass,5.371158355,Gt/yr,haas2020,observed
1922,use_energy,biomass,5.431069372,Gt/yr,haas2020,observed
1923,use_energy,biomass,5.490980389,Gt/yr,haas2020,observed
1924,use_energy,biomass,5.550891406,Gt/yr,haas2020,observed
1925,use_energy,biomass,5.610802423,Gt/yr,haas2020,observed
1926,use_energy,biomass,5.67071344,Gt/yr,haas2020,observed
1927,use_energy,biomass,5.730624457,Gt/yr,haas2020,observed
1928,use_energy,biomass,5.790535474,Gt/yr,haas2020,observed
1929,use_energy,biomass,5.850446491,Gt/yr,haas2020,observed
1930,use_energy,biomass,5.910357508,Gt/yr,haas2020,observed
1931,use_energy,biomass,5.938715207,Gt/yr,haas2020,observed
1932,use_energy,biomass,5.967072906,Gt/yr,haas2020,observed
1933,use_energy,biomass,5.995430605,Gt/yr,haas2020,observed
1934,use_energy,biomass,6.023788305,Gt/yr,haas2020,observed
1935,use_energy,biomass,6.052146004,Gt/yr,haas2020,observed
1936,use_energy,biomass,6.080503703,Gt/yr,haas2020,observed
1937,use_energy,biomass,6.108861402,Gt/yr,haas2020,observed
1938,use_energy,biomass,6.137219101,Gt/yr,haas2020,observed
1939,use_energy,biomass,6.1655768,Gt/yr,haas2020,observed
1940,use_energy,biomass,6.193934499,Gt/yr,haas2020,observed
1941,use_energy,biomass,6.222292199,Gt/yr,haas2020,observed
1942,use_energy,biomass,6.250649898,Gt/yr,haas2020,observed
1943,use_energy,biomass,6.279007597,Gt/yr,haas2020,observed
1944,use_energy,biomass,6.307365296,Gt/yr,haas2020,observed
1945,use_energy,biomass,6.335722995,Gt/yr,haas2020,observed
1946,use_energy,biomass,6.364080694,Gt/yr,haas2020,observed
1947,use_energy,biomass,6.392438394,Gt/yr,haas2020,observed
1948,use_energy,biomass,6.420796093,Gt/yr,haas2020,observed
1949,use_energy,biomass,6.449153792,Gt/yr,haas2020,observed
1950,use_energy,biomass,6.477511491,Gt/yr,haas2020,observed
1951,use_energy,biomass,6.560628501,Gt/yr,haas2020,observed
1952,use_energy,biomass,6.64374551,Gt/yr,haas2020,observed
1953,use_energy,biomass,6.72686252,Gt/yr,haas2020,observed
1954,use_energy,biomass,6.809979529,Gt/yr,haas2020,observed
1955,use_energy,biomass,6.893096539,Gt/yr,haas2020,observed
1956,use_energy,biomass,6.976213548,Gt/yr,haas2020,observed
1957,use_energy,biomass,7.059330558,Gt/yr,haas2020,observed
1958,use_energy,biomass,7.142447567,Gt/yr,haas2020,observed
1959,use_energy,biomass,7.225564577,Gt/yr,haas2020,observed
1960,use_energy,biomass,7.308681587,Gt/yr,haas2020,observed
1961,use_energy,biomass,7.395464154,Gt/yr,haas2020,observed
1962,use_energy,biomass,7.502119006,Gt/yr,haas2020,observed
1963,use_energy,biomass,7.601138599,Gt/yr,haas2020,observed
1964,use_energy,biomass,7.919777592,Gt/yr,haas2020,observed
1965,use_energy,biomass,8.091504889,Gt/yr,haas2020,observed
1966,use_energy,biomass,8.394728392,Gt/yr,haas2020,observed
1967,use_energy,biomass,8.616923492,Gt/yr,haas2020,observed
1968,use_energy,biomass,8.813303176,Gt/yr,haas2020,observed
1969,use_energy,biomass,8.921014266,Gt/yr,haas2020,observed
1970,use_energy,biomass,9.157389972,Gt/yr,haas2020,observed
1971,use_energy,biomass,9.378242495,Gt/yr,haas2020,observed
1972,use_energy,biomass,9.441394659,Gt/yr,haas2020,observed
1973,use_energy,biomass,9.796440858,Gt/yr,haas2020,observed
1974,use_energy,biomass,9.947438586,Gt/yr,haas2020,observed
1975,use_energy,biomass,10.01644756,Gt/yr,haas2020,observed
1976,use_energy,biomass,10.29424795,Gt/yr,haas2020,observed
1977,use_energy,biomass,10.41312287,Gt/yr,haas2020,observed
1978,use_energy,biomass,10.63764858,Gt/yr,haas2020,observed
1979,use_energy,biomass,10.69542772,Gt/yr,haas2020,observed
1980,use_energy,biomass,10.7085242,Gt/yr,haas2020,observed
1981,use_energy,biomass,10.99255387,Gt/yr,haas2020,observed
1982,use_energy,biomass,11.26633581,Gt/yr,haas2020,observed
1983,use_energy,biomass,11.25401723,Gt/yr,haas2020,observed
1984,use_energy,biomass,11.5753229,Gt/yr,haas2020,observed
1985,use_energy,biomass,11.70001726,Gt/yr,haas2020,observed
1986,use_energy,biomass,11.85180525,Gt/yr,haas2020,observed
1987,use_energy,biomass,11.93878313,Gt/yr,haas2020,observed
1988,use_energy,biomass,11.99559094,Gt/yr,haas2020,observed
1989,use_energy,biomass,12.35092184,Gt/yr,haas2020,observed
1990,use_energy,biomass,12.5915496,Gt/yr,haas2020,observed
1991,use_energy,biomass,12.58511705,Gt/yr,haas2020,observed
1992,use_energy,biomass,12.73289513,Gt/yr,haas2020,observed
1993,use_energy,biomass,12.58674474,Gt/yr,haas2020,observed
1994,use_energy,biomass,12.72308139,Gt/yr,haas2020,observed
1995,use_energy,biomass,12.83416687,Gt/yr,haas2020,observed
1996,use_energy,biomass,13.13952499,Gt/yr,haas2020,observed
1997,use_energy,biomass,13.1690194,Gt/yr,haas2020,observed
1998,use_energy,biomass,13.21431329,Gt/yr,haas2020,observed
1999,use_energy,biomass,13.43212443,Gt/yr,haas2020,observed
2000,use_energy,biomass,13.54745994,Gt/yr,haas2020,observed
2001,use_energy,biomass,13.63876857,Gt/yr,haas2020,observed
2002,use_energy,biomass,13.82093489,Gt/yr,haas2020,observed
2003,use_energy,biomass,13.99826394,Gt/yr,haas2020,observed
2004,use_energy,biomass,14.4258819,Gt/yr,haas2020,observed
2005,use_energy,biomass,14.61106586,Gt/yr,haas2020,observed
2006,use_energy,biomass,14.86763858,Gt/yr,haas2020,observed
2007,use_energy,biomass,15.30581624,Gt/yr,haas2020,observed
2008,use_energy,biomass,15.71793884,Gt/yr,haas2020,observed
2009,use_energy,biomass,15.70711117,Gt/yr,haas2020,observed
2010,use_energy,biomass,15.89786496,Gt/yr,haas2020,observed
2011,use_energy,biomass,16.19460044,Gt/yr,haas2020,observed
2012,use_energy,biomass,16.31883812,Gt/yr,haas2020,observed
2013,use_energy,biomass,16.66931331,Gt/yr,haas2020,observed
2014,use_energy,biomass,16.77564062,Gt/yr,haas2020,observed
2015,use_energy,biomass,16.82957006,Gt/yr,haas2020,observed
1900,use_energy,fossil,0.9641128141,Gt/yr,haas2020,observed
1901,use_energy,fossil,0.9909973375,Gt/yr,haas2020,observed
1902,use_energy,fossil,1.01288551,Gt/yr,haas2020,observed
1903,use_energy,fossil,1.110356499,Gt/yr,haas2020,observed
1904,use_energy,fossil,1.121214035,Gt/yr,haas2020,observed
1905,use_energy,fossil,1.184363863,Gt/yr,haas2020,observed
1906,use_energy,fossil,1.276182033,Gt/yr,haas2020,observed
1907,use_energy,fossil,1.412286301,Gt/yr,haas2020,observed
1908,use_energy,fossil,1.343901003,Gt/yr,haas2020,observed
1909,use_energy,fossil,1.402564983,Gt/yr,haas2020,observed
1910,use_energy,fossil,1.467301769,Gt/yr,haas2020,observed
1911,use_energy,fossil,1.497659661,Gt/yr,haas2020,observed
1912,use_energy,fossil,1.5781727,Gt/yr,haas2020,observed
1913,use_energy,fossil,1.692223343,Gt/yr,haas2020,observed
1914,use_energy,fossil,1.522174878,Gt/yr,haas2020,observed
1915,use_energy,fossil,1.506694229,Gt/yr,haas2020,observed
1916,use_energy,fossil,1.622151772,Gt/yr,haas2020,observed
1917,use_energy,fossil,1.711987279,Gt/yr,haas2020,observed
1918,use_energy,fossil,1.686653201,Gt/yr,haas2020,observed
1919,use_energy,fossil,1.487951771,Gt/yr,haas2020,observed
1920,use_energy,fossil,1.713088074,Gt/yr,haas2020,observed
1921,use_energy,fossil,1.465377829,Gt/yr,haas2020,observed
1922,use_energy,fossil,1.566256167,Gt/yr,haas2020,observed
1923,use_energy,fossil,1.779902165,Gt/yr,haas2020,observed
1924,use_energy,fossil,1.761653528,Gt/yr,haas2020,observed
1925,use_energy,fossil,1.771138231,Gt/yr,haas2020,observed
1926,use_energy,fossil,1.767718093,Gt/yr,haas2020,observed
1927,use_energy,fossil,1.885342748,Gt/yr,haas2020,observed
1928,use_energy,fossil,2.047300502,Gt/yr,haas2020,observed
1929,use_energy,fossil,2.040256954,Gt/yr,haas2020,observed
1930,use_energy,fossil,1.877505502,Gt/yr,haas2020,observed
1931,use_energy,fossil,1.673291507,Gt/yr,haas2020,observed
1932,use_energy,fossil,1.503150392,Gt/yr,haas2020,observed
1933,use_energy,fossil,1.580674455,Gt/yr,haas2020,observed
1934,use_energy,fossil,1.725992523,Gt/yr,haas2020,observed
1935,use_energy,fossil,1.816604936,Gt/yr,haas2020,observed
1936,use_energy,fossil,1.991650546,Gt/yr,haas2020,observed
1937,use_energy,fossil,2.12240938,Gt/yr,haas2020,observed
1938,use_energy,fossil,1.941633595,Gt/yr,haas2020,observed
1939,use_energy,fossil,2.130995503,Gt/yr,haas2020,observed
1940,use_energy,fossil,2.341711052,Gt/yr,haas2020,observed
1941,use_energy,fossil,2.417998458,Gt/yr,haas2020,observed
1942,use_energy,fossil,2.441068882,Gt/yr,haas2020,observed
1943,use_energy,fossil,2.512694654,Gt/yr,haas2020,observed
1944,use_energy,fossil,2.494977897,Gt/yr,haas2020,observed
1945,use_energy,fossil,2.031340048,Gt/yr,haas2020,observed
1946,use_energy,fossil,2.170305141,Gt/yr,haas2020,observed
1947,use_energy,fossil,2.43747736,Gt/yr,haas2020,observed
1948,use_energy,fossil,2.558598634,Gt/yr,haas2020,observed
1949,use_energy,fossil,2.472302495,Gt/yr,haas2020,observed
1950,use_energy,fossil,2.702843674,Gt/yr,haas2020,observed
1951,use_energy,fossil,2.88180034,Gt/yr,haas2020,observed
1952,use_energy,fossil,2.927573701,Gt/yr,haas2020,observed
1953,use_energy,fossil,2.970369918,Gt/yr,haas2020,observed
1954,use_energy,fossil,3.017661127,Gt/yr,haas2020,observed
1955,use_energy,fossil,3.286683119,Gt/yr,haas2020,observed
1956,use_energy,fossil,3.485337816,Gt/yr,haas2020,observed
1957,use_energy,fossil,3.630634469,Gt/yr,haas2020,observed
1958,use_energy,fossil,3.814182236,Gt/yr,haas2020,observed
1959,use_energy,fossil,4.025031733,Gt/yr,haas2020,observed
1960,use_energy,fossil,4.32328619,Gt/yr,haas2020,observed
1961,use_energy,fossil,4.372652846,Gt/yr,haas2020,observed
1962,use_energy,fossil,4.632399198,Gt/yr,haas2020,observed
1963,use_energy,fossil,4.989188885,Gt/yr,haas2020,observed
1964,use_energy,fossil,5.252451907,Gt/yr,haas2020,observed
1965,use_energy,fossil,5.141041821,Gt/yr,haas2020,observed
1966,use_energy,fossil,5.365251691,Gt/yr,haas2020,observed
1967,use_energy,fossil,5.391244732,Gt/yr,haas2020,observed
1968,use_energy,fossil,5.704308905,Gt/yr,haas2020,observed
1969,use_energy,fossil,5.872208192,Gt/yr,haas2020,observed
1970,use_energy,fossil,6.102210398,Gt/yr,haas2020,observed
1971,use_energy,fossil,6.27833488,Gt/yr,haas2020,observed
1972,use_energy,fossil,6.489510201,Gt/yr,haas2020,observed
1973,use_energy,fossil,6.776218089,Gt/yr,haas2020,observed
1974,use_energy,fossil,6.825070564,Gt/yr,haas2020,observed
1975,use_energy,fossil,6.895076583,Gt/yr,haas2020,observed
1976,use_energy,fossil,7.206222173,Gt/yr,haas2020,observed
1977,use_energy,fossil,7.451191366,Gt/yr,haas2020,observed
1978,use_energy,fossil,7.561827442,Gt/yr,haas2020,observed
1979,use_energy,fossil,7.899844074,Gt/yr,haas2020,observed
1980,use_energy,fossil,7.868942667,Gt/yr,haas2020,observed
1981,use_energy,fossil,7.752073156,Gt/yr,haas2020,observed
1982,use_energy,fossil,7.954179602,Gt/yr,haas2020,observed
1983,use_energy,fossil,7.970827255,Gt/yr,haas2020,observed
1984,use_energy,fossil,8.327764795,Gt/yr,haas2020,observed
1985,use_energy,fossil,8.309479166,Gt/yr,haas2020,observed
1986,use_energy,fossil,8.532170524,Gt/yr,haas2020,observed
1987,use_energy,fossil,8.695979853,Gt/yr,haas2020,observed
1988,use_energy,fossil,8.918468764,Gt/yr,haas2020,observed
1989,use_energy,fossil,9.078659469,Gt/yr,haas2020,observed
1990,use_energy,fossil,9.0176572,Gt/yr,haas2020,observed
1991,use_energy,fossil,8.855669027,Gt/yr,haas2020,observed
1992,use_energy,fossil,8.69261607,Gt/yr,haas2020,observed
1993,use_energy,fossil,8.64994442,Gt/yr,haas2020,observed
1994,use_energy,fossil,8.761864628,Gt/yr,haas2020,observed
1995,use_energy,fossil,8.972816416,Gt/yr,haas2020,observed
1996,use_energy,fossil,9.172545522,Gt/yr,haas2020,observed
1997,use_energy,fossil,9.219959698,Gt/yr,haas2020,observed
1998,use_energy,fossil,9.287837197,Gt/yr,haas2020,observed
1999,use_energy,fossil,9.199174858,Gt/yr,haas2020,observed
2000,use_energy,fossil,9.493250777,Gt/yr,haas2020,observed
2001,use_energy,fossil,9.748270849,Gt/yr,haas2020,observed
2002,use_energy,fossil,9.796243646,Gt/yr,haas2020,observed
2003,use_energy,fossil,10.33315235,Gt/yr,haas2020,observed
2004,use_energy,fossil,10.87980136,Gt/yr,haas2020,observed
2005,use_energy,fossil,11.32334522,Gt/yr,haas2020,observed
2006,use_energy,fossil,11.70914164,Gt/yr,haas2020,observed
2007,use_energy,fossil,11.93613088,Gt/yr,haas2020,observed
2008,use_energy,fossil,12.25966643,Gt/yr,haas2020,observed
2009,use_energy,fossil,12.1764721,Gt/yr,haas2020,observed
2010,use_energy,fossil,12.72680164,Gt/yr,haas2020,observed
2011,use_energy,fossil,13.39164647,Gt/yr,haas2020,observed
2012,use_energy,fossil,13.60573191,Gt/yr,haas2020,observed
2013,use_energy,fossil,13.76047582,Gt/yr,haas2020,observed
2014,use_energy,fossil,13.79143271,Gt/yr,haas2020,observed
2015,use_energy,fossil,13.76286113,Gt/yr,haas2020,observed
1900,use_energy,metals,0,Gt/yr,haas2020,observed
1901,use_energy,metals,0,Gt/yr,haas2020,observed
1902,use_energy,metals,0,Gt/yr,haas2020,observed
1903,use_energy,metals,0,Gt/yr,haas2020,observed
1904,use_energy,metals,0,Gt/yr,haas2020,observed
1905,use_energy,metals,0,Gt/yr,haas2020,observed
1906,use_energy,metals,0,Gt/yr,haas2020,observed
1907,use_energy,metals,0,Gt/yr,haas2020,observed
1908,use_energy,metals,0,Gt/yr,haas2020,observed
1909,use_energy,metals,0,Gt/yr,haas2020,observed
1910,use_energy,metals,0,Gt/yr,haas2020,observed
1911,use_energy,metals,0,Gt/yr,haas2020,observed
1912,use_energy,metals,0,Gt/yr,haas2020,observed
1913,use_energy,metals,0,Gt/yr,haas2020,observed
1914,use_energy,metals,0,Gt/yr,haas2020,observed
1915,use_energy,metals,0,Gt/yr,haas2020,observed
1916,use_energy,metals,0,Gt/yr,haas2020,observed
1917,use_energy,metals,0,Gt/yr,haas2020,observed
1918,use_energy,metals,0,Gt/yr,haas2020,observed
1919,use_energy,metals,0,Gt/yr,haas2020,observed
1920,use_energy,metals,0,Gt/yr,haas2020,observed
1921,use_energy,metals,0,Gt/yr,haas2020,observed
1922,use_energy,metals,0,Gt/yr,haas2020,observed
1923,use_energy,metals,0,Gt/yr,haas2020,observed
1924,use_energy,metals,0,Gt/yr,haas2020,observed
1925,use_energy,metals,0,Gt/yr,haas2020,observed
1926,use_energy,metals,0,Gt/yr,haas2020,observed
1927,use_energy,metals,0,Gt/yr,haas2020,observed
1928,use_energy,metals,0,Gt/yr,haas2020,observed
1929,use_energy,metals,0,Gt/yr,haas2020,observed
1930,use_energy,metals,0,Gt/yr,haas2020,observed
1931,use_energy,metals,0,Gt/yr,haas2020,observed
1932,use_energy,metals,0,Gt/yr,haas2020,observed
1933,use_energy,metals,0,Gt/yr,haas2020,observed
1934,use_energy,metals,0,Gt/yr,haas2020,observed
1935,use_energy,metals,0,Gt/yr,haas2020,observed
1936,use_energy,metals,0,Gt/yr,haas2020,observed
1937,use_energy,metals,0,Gt/yr,haas2020,observed
1938,use_energy,metals,0,Gt/yr,haas2020,observed
1939,use_energy,metals,0,Gt/yr,haas2020,observed
1940,use_energy,metals,0,Gt/yr,haas2020,observed
1941,use_energy,metals,0,Gt/yr,haas2020,observed
1942,use_energy,metals,0,Gt/yr,haas2020,observed
1943,use_energy,metals,0,Gt/yr,haas2020,observed
1944,use_energy,metals,0,Gt/yr,haas2020,observed
1945,use_energy,metals,0,Gt/yr,haas2020,observed
1946,use_energy,metals,0,Gt/yr,haas2020,observed
1947,use_energy,metals,0,Gt/yr,haas2020,observed
1948,use_energy,metals,0,Gt/yr,haas2020,observed
1949,use_energy,metals,0,Gt/yr,haas2020,observed
1950,use_energy,metals,0,Gt/yr,haas2020,observed
1951,use_energy,metals,0,Gt/yr,haas2020,observed
1952,use_energy,metals,0,Gt/yr,haas2020,observed
1953,use_energy,metals,0,Gt/yr,haas2020,observed
1954,use_energy,metals,0,Gt/yr,haas2020,observed
1955,use_energy,metals,0,Gt/yr,haas2020,observed
1956,use_energy,metals,0,Gt/yr,haas2020,observed
1957,use_energy,metals,0,Gt/yr,haas2020,observed
1958,use_energy,metals,0,Gt/yr,haas2020,observed
1959,use_energy,metals,0,Gt/yr,haas2020,observed
1960,use_energy,metals,0,Gt/yr,haas2020,observed
1961,use_energy,metals,0,Gt/yr,haas2020,observed
1962,use_energy,metals,0,Gt/yr,haas2020,observed
1963,use_energy,metals,0,Gt/yr,haas2020,observed
1964,use_energy,metals,0,Gt/yr,haas2020,observed
1965,use_energy,metals,0,Gt/yr,haas2020,observed
1966,use_energy,metals,0,Gt/yr,haas2020,observed
1967,use_energy,metals,0,Gt/yr,haas2020,observed
1968,use_energy,metals,0,Gt/yr,haas2020,observed
1969,use_energy,metals,0,Gt/yr,haas2020,observed
1970,use_energy,metals,0,Gt/yr,haas2020,observed
1971,use_energy,metals,0,Gt/yr,haas2020,observed
1972,use_energy,metals,0,Gt/yr,haas2020,observed
1973,use_energy,metals,0,Gt/yr,haas2020,observed
1974,use_energy,metals,0,Gt/yr,haas2020,observed
1975,use_energy,metals,0,Gt/yr,haas2020,observed
1976,use_energy,metals,0,Gt/yr,haas2020,observed
1977,use_energy,metals,0,Gt/yr,haas2020,observed
1978,use_energy,metals,0,Gt/yr,haas2020,observed
1979,use_energy,metals,0,Gt/yr,haas2020,observed
1980,use_energy,metals,0,Gt/yr,haas2020,observed
1981,use_energy,metals,0,Gt/yr,haas2020,observed
1982,use_energy,metals,0,Gt/yr,haas2020,observed
1983,use_energy,metals,0,Gt/yr,haas2020,observed
1984,use_energy,metals,0,Gt/yr,haas2020,observed
1985,use_energy,metals,0,Gt/yr,haas2020,observed
1986,use_energy,metals,0,Gt/yr,haas2020,observed
1987,use_energy,metals,0,Gt/yr,haas2020,observed
1988,use_energy,metals,0,Gt/yr,haas2020,observed
1989,use_energy,metals,0,Gt/yr,haas2020,observed
1990,use_energy,metals,0,Gt/yr,haas2020,observed
1991,use_energy,metals,0,Gt/yr,haas2020,observed
1992,use_energy,metals,0,Gt/yr,haas2020,observed
1993,use_energy,metals,0,Gt/yr,haas2020,observed
1994,use_energy,metals,0,Gt/yr,haas2020,observed
1995,use_energy,metals,0,Gt/yr,haas2020,observed
1996,use_energy,metals,0,Gt/yr,haas2020,observed
1997,use_energy,metals,0,Gt/yr,haas2020,observed
1998,use_energy,metals,0,Gt/yr,haas2020,observed
1999,use_energy,metals,0,Gt/yr,haas2020,observed
2000,use_energy,metals,0,Gt/yr,haas2020,observed
2001,use_energy,metals,0,Gt/yr,haas2020,observed
2002,use_energy,metals,0,Gt/yr,haas2020,observed
2003,use_energy,metals,0,Gt/yr,haas2020,observed
2004,use_energy,metals,0,Gt/yr,haas2020,observed
2005,use_energy,metals,0,Gt/yr,haas2020,observed
2006,use_energy,metals,0,Gt/yr,haas2020,observed
2007,use_energy,metals,0,Gt/yr,haas2020,observed
2008,use_energy,metals,0,Gt/yr,haas2020,observed
2009,use_energy,metals,0,Gt/yr,haas2020,observed
2010,use_energy,metals,0,Gt/yr,haas2020,observed
2011,use_energy,metals,0,Gt/yr,haas2020,observed
2012,use_energy,metals,0,Gt/yr,haas2020,observed
2013,use_energy,metals,0,Gt/yr,haas2020,observed
2014,use_energy,metals,0,Gt/yr,haas2020,observed
2015,use_energy,metals,0,Gt/yr,haas2020,observed
1900,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1901,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1902,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1903,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1904,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1905,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1906,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1907,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1908,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1909,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1910,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1911,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1912,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1913,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1914,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1915,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1916,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1917,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1918,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1919,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1920,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1921,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1922,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1923,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1924,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1925,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1926,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1927,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1928,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1929,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1930,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1931,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1932,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1933,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1934,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1935,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1936,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1937,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1938,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1939,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1940,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1941,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1942,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1943,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1944,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1945,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1946,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1947,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1948,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1949,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1950,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1951,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1952,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1953,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1954,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1955,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1956,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1957,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1958,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1959,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1960,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1961,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1962,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1963,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1964,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1965,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1966,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1967,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1968,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1969,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1970,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1971,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1972,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1973,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1974,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1975,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1976,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1977,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1978,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1979,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1980,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1981,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1982,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1983,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1984,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
1985,use_energy,non_metallic_minerals,0,Gt/yr,haas2020,observed
