year,series,region_or_material,value,unit,source,method
2008,allwaste_dsp_i_kg_per_head,LT,16.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2010,allwaste_dsp_i_kg_per_head,LT,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2012,allwaste_dsp_i_kg_per_head,LT,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2014,allwaste_dsp_i_kg_per_head,LT,1.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2016,allwaste_dsp_i_kg_per_head,LT,1.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2018,allwaste_dsp_i_kg_per_head,LT,1.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2020,allwaste_dsp_i_kg_per_head,LT,1.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2022,allwaste_dsp_i_kg_per_head,LT,2.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2004,allwaste_dsp_i_kg_per_head,LU,292.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2008,allwaste_dsp_i_kg_per_head,LU,276.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2010,allwaste_dsp_i_kg_per_head,LU,245.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2012,allwaste_dsp_i_kg_per_head,LU,253.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2014,allwaste_dsp_i_kg_per_head,LU,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2016,allwaste_dsp_i_kg_per_head,LU,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2018,allwaste_dsp_i_kg_per_head,LU,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2020,allwaste_dsp_i_kg_per_head,LU,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2022,allwaste_dsp_i_kg_per_head,LU,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2004,allwaste_dsp_i_kg_per_head,LV,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2006,allwaste_dsp_i_kg_per_head,LV,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2008,allwaste_dsp_i_kg_per_head,LV,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2010,allwaste_dsp_i_kg_per_head,LV,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2012,allwaste_dsp_i_kg_per_head,LV,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2014,allwaste_dsp_i_kg_per_head,LV,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2016,allwaste_dsp_i_kg_per_head,LV,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2018,allwaste_dsp_i_kg_per_head,LV,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2020,allwaste_dsp_i_kg_per_head,LV,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2022,allwaste_dsp_i_kg_per_head,LV,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2012,allwaste_dsp_i_kg_per_head,ME,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2014,allwaste_dsp_i_kg_per_head,ME,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2016,allwaste_dsp_i_kg_per_head,ME,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2018,allwaste_dsp_i_kg_per_head,ME,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2020,allwaste_dsp_i_kg_per_head,ME,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2022,allwaste_dsp_i_kg_per_head,ME,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2008,allwaste_dsp_i_kg_per_head,MK,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2010,allwaste_dsp_i_kg_per_head,MK,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2012,allwaste_dsp_i_kg_per_head,MK,20.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2014,allwaste_dsp_i_kg_per_head,MK,9.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2018,allwaste_dsp_i_kg_per_head,MK,2.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2020,allwaste_dsp_i_kg_per_head,MK,2.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2022,allwaste_dsp_i_kg_per_head,MK,2.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2004,allwaste_dsp_i_kg_per_head,MT,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2006,allwaste_dsp_i_kg_per_head,MT,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2008,allwaste_dsp_i_kg_per_head,MT,14.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2010,allwaste_dsp_i_kg_per_head,MT,18.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2012,allwaste_dsp_i_kg_per_head,MT,14.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2014,allwaste_dsp_i_kg_per_head,MT,14.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2016,allwaste_dsp_i_kg_per_head,MT,12.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2018,allwaste_dsp_i_kg_per_head,MT,10.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2020,allwaste_dsp_i_kg_per_head,MT,12.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2022,allwaste_dsp_i_kg_per_head,MT,10.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2004,allwaste_dsp_i_kg_per_head,NL,430.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2006,allwaste_dsp_i_kg_per_head,NL,433.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2008,allwaste_dsp_i_kg_per_head,NL,455.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2010,allwaste_dsp_i_kg_per_head,NL,238.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2012,allwaste_dsp_i_kg_per_head,NL,95.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2014,allwaste_dsp_i_kg_per_head,NL,73.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2016,allwaste_dsp_i_kg_per_head,NL,72.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2018,allwaste_dsp_i_kg_per_head,NL,65.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2020,allwaste_dsp_i_kg_per_head,NL,66.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2022,allwaste_dsp_i_kg_per_head,NL,60.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2004,allwaste_dsp_i_kg_per_head,NO,48.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2006,allwaste_dsp_i_kg_per_head,NO,96.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2008,allwaste_dsp_i_kg_per_head,NO,108.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2010,allwaste_dsp_i_kg_per_head,NO,56.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2012,allwaste_dsp_i_kg_per_head,NO,17.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2014,allwaste_dsp_i_kg_per_head,NO,10.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2016,allwaste_dsp_i_kg_per_head,NO,11.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2018,allwaste_dsp_i_kg_per_head,NO,10.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2020,allwaste_dsp_i_kg_per_head,NO,67.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2022,allwaste_dsp_i_kg_per_head,NO,78.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2004,allwaste_dsp_i_kg_per_head,PL,7.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2006,allwaste_dsp_i_kg_per_head,PL,18.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2008,allwaste_dsp_i_kg_per_head,PL,18.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2010,allwaste_dsp_i_kg_per_head,PL,10.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2012,allwaste_dsp_i_kg_per_head,PL,9.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2014,allwaste_dsp_i_kg_per_head,PL,18.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2016,allwaste_dsp_i_kg_per_head,PL,15.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2018,allwaste_dsp_i_kg_per_head,PL,17.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2020,allwaste_dsp_i_kg_per_head,PL,8.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2022,allwaste_dsp_i_kg_per_head,PL,9.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2004,allwaste_dsp_i_kg_per_head,PT,7.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
