year,series,category,value,unit,source,method
1993,MK,asphalt,33.529572,Gt,krausmann2018,observed
1994,MK,asphalt,34.556556,Gt,krausmann2018,observed
1995,MK,asphalt,35.570464,Gt,krausmann2018,observed
1996,MK,asphalt,36.559676,Gt,krausmann2018,observed
1997,MK,asphalt,37.621344,Gt,krausmann2018,observed
1998,MK,asphalt,38.773456,Gt,krausmann2018,observed
1999,MK,asphalt,39.92302,Gt,krausmann2018,observed
2000,MK,asphalt,41.122332,Gt,krausmann2018,observed
2001,MK,asphalt,42.264056,Gt,krausmann2018,observed
2002,MK,asphalt,43.391984,Gt,krausmann2018,observed
2003,MK,asphalt,44.541684,Gt,krausmann2018,observed
2004,MK,asphalt,45.869828,Gt,krausmann2018,observed
2005,MK,asphalt,47.243352,Gt,krausmann2018,observed
2006,MK,asphalt,48.668036,Gt,krausmann2018,observed
2007,MK,asphalt,50.076592,Gt,krausmann2018,observed
2008,MK,asphalt,51.408448,Gt,krausmann2018,observed
2009,MK,asphalt,52.635808,Gt,krausmann2018,observed
2010,MK,asphalt,53.846096,Gt,krausmann2018,observed
2011,MK,asphalt,55.000676,Gt,krausmann2018,observed
2012,MK,asphalt,56.080316,Gt,krausmann2018,observed
2013,MK,asphalt,57.102308,Gt,krausmann2018,observed
2014,MK,asphalt,58.075136,Gt,krausmann2018,observed
2015,MK,asphalt,59.013,Gt,krausmann2018,observed
1900,MK,bricks,11.240708,Gt,krausmann2018,observed
1901,MK,bricks,11.342108,Gt,krausmann2018,observed
1902,MK,bricks,11.443897,Gt,krausmann2018,observed
1903,MK,bricks,11.548895,Gt,krausmann2018,observed
1904,MK,bricks,11.654499,Gt,krausmann2018,observed
1905,MK,bricks,11.760175,Gt,krausmann2018,observed
1906,MK,bricks,11.869863,Gt,krausmann2018,observed
1907,MK,bricks,11.977981,Gt,krausmann2018,observed
1908,MK,bricks,12.091511,Gt,krausmann2018,observed
1909,MK,bricks,12.20881,Gt,krausmann2018,observed
1910,MK,bricks,12.326471,Gt,krausmann2018,observed
1911,MK,bricks,12.445817,Gt,krausmann2018,observed
1912,MK,bricks,12.567546,Gt,krausmann2018,observed
1913,MK,bricks,12.693298,Gt,krausmann2018,observed
1914,MK,bricks,12.817844,Gt,krausmann2018,observed
1915,MK,bricks,12.939871,Gt,krausmann2018,observed
1916,MK,bricks,13.065727,Gt,krausmann2018,observed
1917,MK,bricks,13.184374,Gt,krausmann2018,observed
1918,MK,bricks,13.305855,Gt,krausmann2018,observed
1919,MK,bricks,13.422834,Gt,krausmann2018,observed
1920,MK,bricks,13.536204,Gt,krausmann2018,observed
1921,MK,bricks,13.656968,Gt,krausmann2018,observed
1922,MK,bricks,13.773485,Gt,krausmann2018,observed
1923,MK,bricks,13.89343,Gt,krausmann2018,observed
1924,MK,bricks,14.015715,Gt,krausmann2018,observed
1925,MK,bricks,14.14337,Gt,krausmann2018,observed
1926,MK,bricks,14.274066,Gt,krausmann2018,observed
1927,MK,bricks,14.405351,Gt,krausmann2018,observed
1928,MK,bricks,14.538969,Gt,krausmann2018,observed
1929,MK,bricks,14.678745,Gt,krausmann2018,observed
1930,MK,bricks,14.819597,Gt,krausmann2018,observed
1931,MK,bricks,14.962552,Gt,krausmann2018,observed
1932,MK,bricks,15.099114,Gt,krausmann2018,observed
1933,MK,bricks,15.238895,Gt,krausmann2018,observed
1934,MK,bricks,15.378061,Gt,krausmann2018,observed
1935,MK,bricks,15.513433,Gt,krausmann2018,observed
1936,MK,bricks,15.650601,Gt,krausmann2018,observed
1937,MK,bricks,15.787567,Gt,krausmann2018,observed
1938,MK,bricks,15.924393,Gt,krausmann2018,observed
1939,MK,bricks,16.056871,Gt,krausmann2018,observed
1940,MK,bricks,16.191831,Gt,krausmann2018,observed
1941,MK,bricks,16.31539,Gt,krausmann2018,observed
1942,MK,bricks,16.440506,Gt,krausmann2018,observed
1943,MK,bricks,16.565261,Gt,krausmann2018,observed
1944,MK,bricks,16.687278,Gt,krausmann2018,observed
1945,MK,bricks,16.804702,Gt,krausmann2018,observed
1946,MK,bricks,16.914022,Gt,krausmann2018,observed
1947,MK,bricks,17.02317,Gt,krausmann2018,observed
1948,MK,bricks,17.135624,Gt,krausmann2018,observed
1949,MK,bricks,17.250012,Gt,krausmann2018,observed
1950,MK,bricks,17.35987,Gt,krausmann2018,observed
1951,MK,bricks,17.477156,Gt,krausmann2018,observed
1952,MK,bricks,17.59981,Gt,krausmann2018,observed
1953,MK,bricks,17.721398,Gt,krausmann2018,observed
1954,MK,bricks,17.84276,Gt,krausmann2018,observed
1955,MK,bricks,17.9721,Gt,krausmann2018,observed
1956,MK,bricks,18.10792,Gt,krausmann2018,observed
1957,MK,bricks,18.251008,Gt,krausmann2018,observed
1958,MK,bricks,18.397202,Gt,krausmann2018,observed
1959,MK,bricks,18.544296,Gt,krausmann2018,observed
1960,MK,bricks,18.698592,Gt,krausmann2018,observed
1961,MK,bricks,18.871434,Gt,krausmann2018,observed
1962,MK,bricks,19.066088,Gt,krausmann2018,observed
1963,MK,bricks,19.285566,Gt,krausmann2018,observed
1964,MK,bricks,19.526524,Gt,krausmann2018,observed
1965,MK,bricks,19.78877,Gt,krausmann2018,observed
1966,MK,bricks,20.081542,Gt,krausmann2018,observed
1967,MK,bricks,20.408526,Gt,krausmann2018,observed
1968,MK,bricks,20.75352,Gt,krausmann2018,observed
1969,MK,bricks,21.133628,Gt,krausmann2018,observed
1970,MK,bricks,21.532452,Gt,krausmann2018,observed
1971,MK,bricks,21.991066,Gt,krausmann2018,observed
1972,MK,bricks,22.522,Gt,krausmann2018,observed
1973,MK,bricks,23.054578,Gt,krausmann2018,observed
1974,MK,bricks,23.607314,Gt,krausmann2018,observed
1975,MK,bricks,24.216508,Gt,krausmann2018,observed
1976,MK,bricks,24.942274,Gt,krausmann2018,observed
1977,MK,bricks,25.633348,Gt,krausmann2018,observed
1978,MK,bricks,26.329268,Gt,krausmann2018,observed
1979,MK,bricks,26.992726,Gt,krausmann2018,observed
1980,MK,bricks,27.715842,Gt,krausmann2018,observed
1981,MK,bricks,28.427438,Gt,krausmann2018,observed
1982,MK,bricks,29.308596,Gt,krausmann2018,observed
1983,MK,bricks,30.25352,Gt,krausmann2018,observed
1984,MK,bricks,31.375764,Gt,krausmann2018,observed
1985,MK,bricks,32.532792,Gt,krausmann2018,observed
1986,MK,bricks,33.6922,Gt,krausmann2018,observed
1987,MK,bricks,34.961088,Gt,krausmann2018,observed
1988,MK,bricks,36.428724,Gt,krausmann2018,observed
1989,MK,bricks,37.896364,Gt,krausmann2018,observed
1990,MK,bricks,39.496416,Gt,krausmann2018,observed
1991,MK,bricks,40.799452,Gt,krausmann2018,observed
1992,MK,bricks,42.257232,Gt,krausmann2018,observed
1993,MK,bricks,43.882644,Gt,krausmann2018,observed
1994,MK,bricks,45.59474,Gt,krausmann2018,observed
1995,MK,bricks,48.246176,Gt,krausmann2018,observed
1996,MK,bricks,50.750392,Gt,krausmann2018,observed
1997,MK,bricks,53.033448,Gt,krausmann2018,observed
1998,MK,bricks,55.667212,Gt,krausmann2018,observed
1999,MK,bricks,58.2472,Gt,krausmann2018,observed
2000,MK,bricks,60.762088,Gt,krausmann2018,observed
2001,MK,bricks,62.97212,Gt,krausmann2018,observed
2002,MK,bricks,64.813476,Gt,krausmann2018,observed
2003,MK,bricks,66.74626,Gt,krausmann2018,observed
2004,MK,bricks,68.383576,Gt,krausmann2018,observed
2005,MK,bricks,69.999672,Gt,krausmann2018,observed
2006,MK,bricks,71.596904,Gt,krausmann2018,observed
2007,MK,bricks,73.150088,Gt,krausmann2018,observed
2008,MK,bricks,74.642536,Gt,krausmann2018,observed
2009,MK,bricks,76.158296,Gt,krausmann2018,observed
2010,MK,bricks,77.653696,Gt,krausmann2018,observed
2011,MK,bricks,79.071216,Gt,krausmann2018,observed
2012,MK,bricks,80.495424,Gt,krausmann2018,observed
2013,MK,bricks,81.841112,Gt,krausmann2018,observed
2014,MK,bricks,83.148992,Gt,krausmann2018,observed
2015,MK,bricks,84.431744,Gt,krausmann2018,observed
1900,MK,concrete,2.3073035,Gt,krausmann2018,observed
1901,MK,concrete,2.368594,Gt,krausmann2018,observed
1902,MK,concrete,2.441722,Gt,krausmann2018,observed
1903,MK,concrete,2.5274815,Gt,krausmann2018,observed
1904,MK,concrete,2.6244915,Gt,krausmann2018,observed
1905,MK,concrete,2.73272975,Gt,krausmann2018,observed
1906,MK,concrete,2.8529505,Gt,krausmann2018,observed
1907,MK,concrete,2.98394375,Gt,krausmann2018,observed
1908,MK,concrete,3.1251555,Gt,krausmann2018,observed
1909,MK,concrete,3.27700075,Gt,krausmann2018,observed
1910,MK,concrete,3.439588,Gt,krausmann2018,observed
1911,MK,concrete,3.61240225,Gt,krausmann2018,observed
1912,MK,concrete,3.794274,Gt,krausmann2018,observed
1913,MK,concrete,3.98584025,Gt,krausmann2018,observed
1914,MK,concrete,4.15045375,Gt,krausmann2018,observed
1915,MK,concrete,4.28858,Gt,krausmann2018,observed
1916,MK,concrete,4.400425,Gt,krausmann2018,observed
1917,MK,concrete,4.486345,Gt,krausmann2018,observed
1918,MK,concrete,4.546786,Gt,krausmann2018,observed
1919,MK,concrete,4.5824145,Gt,krausmann2018,observed
1920,MK,concrete,4.6645935,Gt,krausmann2018,observed
1921,MK,concrete,4.7421065,Gt,krausmann2018,observed
1922,MK,concrete,4.896273,Gt,krausmann2018,observed
1923,MK,concrete,5.050678,Gt,krausmann2018,observed
1924,MK,concrete,5.2662395,Gt,krausmann2018,observed
1925,MK,concrete,5.5400445,Gt,krausmann2018,observed
1926,MK,concrete,5.8473605,Gt,krausmann2018,observed
1927,MK,concrete,6.184917,Gt,krausmann2018,observed
1928,MK,concrete,6.545626,Gt,krausmann2018,observed
1929,MK,concrete,6.9176485,Gt,krausmann2018,observed
1930,MK,concrete,7.2650805,Gt,krausmann2018,observed
1931,MK,concrete,7.537903,Gt,krausmann2018,observed
1932,MK,concrete,7.716928,Gt,krausmann2018,observed
1933,MK,concrete,7.884944,Gt,krausmann2018,observed
1934,MK,concrete,8.1190265,Gt,krausmann2018,observed
1935,MK,concrete,8.395672,Gt,krausmann2018,observed
1936,MK,concrete,8.648405,Gt,krausmann2018,observed
1937,MK,concrete,9.031855,Gt,krausmann2018,observed
1938,MK,concrete,9.428211,Gt,krausmann2018,observed
1939,MK,concrete,9.865069,Gt,krausmann2018,observed
1940,MK,concrete,10.210195,Gt,krausmann2018,observed
1941,MK,concrete,10.595046,Gt,krausmann2018,observed
1942,MK,concrete,10.926094,Gt,krausmann2018,observed
1943,MK,concrete,11.185257,Gt,krausmann2018,observed
1944,MK,concrete,11.329788,Gt,krausmann2018,observed
1945,MK,concrete,11.434655,Gt,krausmann2018,observed
1946,MK,concrete,11.691276,Gt,krausmann2018,observed
1947,MK,concrete,12.034363,Gt,krausmann2018,observed
1948,MK,concrete,12.477607,Gt,krausmann2018,observed
1949,MK,concrete,12.999066,Gt,krausmann2018,observed
1950,MK,concrete,13.633692,Gt,krausmann2018,observed
1951,MK,concrete,14.359705,Gt,krausmann2018,observed
1952,MK,concrete,15.153667,Gt,krausmann2018,observed
1953,MK,concrete,16.046944,Gt,krausmann2018,observed
1954,MK,concrete,17.036058,Gt,krausmann2018,observed
1955,MK,concrete,18.153718,Gt,krausmann2018,observed
1956,MK,concrete,19.37053,Gt,krausmann2018,observed
1957,MK,concrete,20.638394,Gt,krausmann2018,observed
1958,MK,concrete,21.985796,Gt,krausmann2018,observed
1959,MK,concrete,23.512742,Gt,krausmann2018,observed
1960,MK,concrete,25.166254,Gt,krausmann2018,observed
1961,MK,concrete,26.898434,Gt,krausmann2018,observed
1962,MK,concrete,28.765424,Gt,krausmann2018,observed
1963,MK,concrete,30.728622,Gt,krausmann2018,observed
1964,MK,concrete,32.909732,Gt,krausmann2018,observed
1965,MK,concrete,35.164736,Gt,krausmann2018,observed
1966,MK,concrete,37.577084,Gt,krausmann2018,observed
1967,MK,concrete,40.054768,Gt,krausmann2018,observed
1968,MK,concrete,42.710204,Gt,krausmann2018,observed
1969,MK,concrete,45.499684,Gt,krausmann2018,observed
1970,MK,concrete,48.433432,Gt,krausmann2018,observed
1971,MK,concrete,51.425476,Gt,krausmann2018,observed
1972,MK,concrete,54.831064,Gt,krausmann2018,observed
1973,MK,concrete,58.452816,Gt,krausmann2018,observed
1974,MK,concrete,62.005608,Gt,krausmann2018,observed
1975,MK,concrete,65.484088,Gt,krausmann2018,observed
1976,MK,concrete,69.10592,Gt,krausmann2018,observed
1977,MK,concrete,73.0734,Gt,krausmann2018,observed
1978,MK,concrete,77.329832,Gt,krausmann2018,observed
1979,MK,concrete,81.660432,Gt,krausmann2018,observed
1980,MK,concrete,85.959624,Gt,krausmann2018,observed
1981,MK,concrete,90.223568,Gt,krausmann2018,observed
1982,MK,concrete,94.409632,Gt,krausmann2018,observed
1983,MK,concrete,98.69696,Gt,krausmann2018,observed
1984,MK,concrete,103.088728,Gt,krausmann2018,observed
1985,MK,concrete,107.5126,Gt,krausmann2018,observed
1986,MK,concrete,112.177328,Gt,krausmann2018,observed
1987,MK,concrete,117.089968,Gt,krausmann2018,observed
1988,MK,concrete,122.353496,Gt,krausmann2018,observed
1989,MK,concrete,127.000624,Gt,krausmann2018,observed
1990,MK,concrete,131.56524,Gt,krausmann2018,observed
1991,MK,concrete,137.008288,Gt,krausmann2018,observed
1992,MK,concrete,141.922,Gt,krausmann2018,observed
1993,MK,concrete,147.87272,Gt,krausmann2018,observed
1994,MK,concrete,154.26616,Gt,krausmann2018,observed
1995,MK,concrete,161.026304,Gt,krausmann2018,observed
1996,MK,concrete,167.998064,Gt,krausmann2018,observed
1997,MK,concrete,175.224064,Gt,krausmann2018,observed
1998,MK,concrete,182.222576,Gt,krausmann2018,observed
1999,MK,concrete,189.475456,Gt,krausmann2018,observed
2000,MK,concrete,197.019584,Gt,krausmann2018,observed
2001,MK,concrete,205.032864,Gt,krausmann2018,observed
2002,MK,concrete,213.5456,Gt,krausmann2018,observed
2003,MK,concrete,223.074816,Gt,krausmann2018,observed
2004,MK,concrete,233.573696,Gt,krausmann2018,observed
2005,MK,concrete,244.87856,Gt,krausmann2018,observed
2006,MK,concrete,257.8104,Gt,krausmann2018,observed
2007,MK,concrete,271.779008,Gt,krausmann2018,observed
2008,MK,concrete,285.774784,Gt,krausmann2018,observed
2009,MK,concrete,300.906784,Gt,krausmann2018,observed
2010,MK,concrete,317.293504,Gt,krausmann2018,observed
2011,MK,concrete,335.819904,Gt,krausmann2018,observed
2012,MK,concrete,355.099392,Gt,krausmann2018,observed
2013,MK,concrete,375.763072,Gt,krausmann2018,observed
2014,MK,concrete,396.740672,Gt,krausmann2018,observed
2015,MK,concrete,417.1978096,Gt,krausmann2018,observed
1900,MK,humans,0.07113752981,Gt,krausmann2018,observed
1901,MK,humans,0.07193440186,Gt,krausmann2018,observed
1902,MK,humans,0.07273127391,Gt,krausmann2018,observed
1903,MK,humans,0.07352814596,Gt,krausmann2018,observed
1904,MK,humans,0.07432501801,Gt,krausmann2018,observed
1905,MK,humans,0.07512189006,Gt,krausmann2018,observed
1906,MK,humans,0.07591876211,Gt,krausmann2018,observed
1907,MK,humans,0.07671563416,Gt,krausmann2018,observed
1908,MK,humans,0.07751250621,Gt,krausmann2018,observed
1909,MK,humans,0.07830937826,Gt,krausmann2018,observed
1910,MK,humans,0.07910625031,Gt,krausmann2018,observed
1911,MK,humans,0.07990312236,Gt,krausmann2018,observed
1912,MK,humans,0.08069999441,Gt,krausmann2018,observed
1913,MK,humans,0.08149686645,Gt,krausmann2018,observed
1914,MK,humans,0.08239961523,Gt,krausmann2018,observed
1915,MK,humans,0.08330236401,Gt,krausmann2018,observed
1916,MK,humans,0.08420511279,Gt,krausmann2018,observed
1917,MK,humans,0.08510786157,Gt,krausmann2018,observed
1918,MK,humans,0.08601061035,Gt,krausmann2018,observed
1919,MK,humans,0.08691335912,Gt,krausmann2018,observed
1920,MK,humans,0.0878161079,Gt,krausmann2018,observed
1921,MK,humans,0.08871885668,Gt,krausmann2018,observed
1922,MK,humans,0.08962160546,Gt,krausmann2018,observed
1923,MK,humans,0.09052435424,Gt,krausmann2018,observed
1924,MK,humans,0.09142710301,Gt,krausmann2018,observed
1925,MK,humans,0.09232985179,Gt,krausmann2018,observed
1926,MK,humans,0.09323260057,Gt,krausmann2018,observed
1927,MK,humans,0.09413534935,Gt,krausmann2018,observed
1928,MK,humans,0.09503809813,Gt,krausmann2018,observed
1929,MK,humans,0.09594084691,Gt,krausmann2018,observed
1930,MK,humans,0.09684359568,Gt,krausmann2018,observed
1931,MK,humans,0.09774634446,Gt,krausmann2018,observed
1932,MK,humans,0.09864909324,Gt,krausmann2018,observed
1933,MK,humans,0.09955184202,Gt,krausmann2018,observed
1934,MK,humans,0.1004545908,Gt,krausmann2018,observed
1935,MK,humans,0.1013573396,Gt,krausmann2018,observed
1936,MK,humans,0.1022600884,Gt,krausmann2018,observed
1937,MK,humans,0.1031628371,Gt,krausmann2018,observed
1938,MK,humans,0.1040655859,Gt,krausmann2018,observed
1939,MK,humans,0.1049683347,Gt,krausmann2018,observed
1940,MK,humans,0.1058710835,Gt,krausmann2018,observed
1941,MK,humans,0.1067738322,Gt,krausmann2018,observed
1942,MK,humans,0.107676581,Gt,krausmann2018,observed
1943,MK,humans,0.1085793298,Gt,krausmann2018,observed
1944,MK,humans,0.1094820786,Gt,krausmann2018,observed
1945,MK,humans,0.1103848274,Gt,krausmann2018,observed
1946,MK,humans,0.1112875761,Gt,krausmann2018,observed
1947,MK,humans,0.1121903249,Gt,krausmann2018,observed
1948,MK,humans,0.1130930737,Gt,krausmann2018,observed
1949,MK,humans,0.1139958225,Gt,krausmann2018,observed
1950,MK,humans,0.1148985712,Gt,krausmann2018,observed
1951,MK,humans,0.1171101919,Gt,krausmann2018,observed
1952,MK,humans,0.1193130685,Gt,krausmann2018,observed
1953,MK,humans,0.1215253618,Gt,krausmann2018,observed
1954,MK,humans,0.1237621687,Gt,krausmann2018,observed
1955,MK,humans,0.1260354863,Gt,krausmann2018,observed
1956,MK,humans,0.1283638989,Gt,krausmann2018,observed
1957,MK,humans,0.1307431665,Gt,krausmann2018,observed
1958,MK,humans,0.1331759985,Gt,krausmann2018,observed
1959,MK,humans,0.1356628221,Gt,krausmann2018,observed
1960,MK,humans,0.1382035746,Gt,krausmann2018,observed
1961,MK,humans,0.1410455595,Gt,krausmann2018,observed
1962,MK,humans,0.1439485308,Gt,krausmann2018,observed
1963,MK,humans,0.1469209759,Gt,krausmann2018,observed
1964,MK,humans,0.1499732831,Gt,krausmann2018,observed
1965,MK,humans,0.1531116367,Gt,krausmann2018,observed
1966,MK,humans,0.1567386174,Gt,krausmann2018,observed
1967,MK,humans,0.1604508515,Gt,krausmann2018,observed
1968,MK,humans,0.1642344689,Gt,krausmann2018,observed
1969,MK,humans,0.1680700195,Gt,krausmann2018,observed
1970,MK,humans,0.1719418973,Gt,krausmann2018,observed
1971,MK,humans,0.1760162599,Gt,krausmann2018,observed
1972,MK,humans,0.1801247823,Gt,krausmann2018,observed
1973,MK,humans,0.1842575609,Gt,krausmann2018,observed
1974,MK,humans,0.1884035486,Gt,krausmann2018,observed
1975,MK,humans,0.1925560186,Gt,krausmann2018,observed
1976,MK,humans,0.1969536505,Gt,krausmann2018,observed
1977,MK,humans,0.2013582081,Gt,krausmann2018,observed
1978,MK,humans,0.2057854877,Gt,krausmann2018,observed
1979,MK,humans,0.2102580319,Gt,krausmann2018,observed
1980,MK,humans,0.2147933304,Gt,krausmann2018,observed
1981,MK,humans,0.219603177,Gt,krausmann2018,observed
1982,MK,humans,0.2244742184,Gt,krausmann2018,observed
1983,MK,humans,0.229417798,Gt,krausmann2018,observed
1984,MK,humans,0.2344471352,Gt,krausmann2018,observed
1985,MK,humans,0.2395684875,Gt,krausmann2018,observed
1986,MK,humans,0.2448597904,Gt,krausmann2018,observed
1987,MK,humans,0.2502383319,Gt,krausmann2018,observed
1988,MK,humans,0.2556700182,Gt,krausmann2018,observed
1989,MK,humans,0.2611082595,Gt,krausmann2018,observed
1990,MK,humans,0.2665177231,Gt,krausmann2018,observed
1991,MK,humans,0.2718255794,Gt,krausmann2018,observed
1992,MK,humans,0.2770971083,Gt,krausmann2018,observed
1993,MK,humans,0.2823324954,Gt,krausmann2018,observed
1994,MK,humans,0.2875373462,Gt,krausmann2018,observed
1995,MK,humans,0.2927172991,Gt,krausmann2018,observed
1996,MK,humans,0.2980419629,Gt,krausmann2018,observed
1997,MK,humans,0.3033405686,Gt,krausmann2018,observed
1998,MK,humans,0.308627225,Gt,krausmann2018,observed
1999,MK,humans,0.3139210121,Gt,krausmann2018,observed
2000,MK,humans,0.319237188,Gt,krausmann2018,observed
2001,MK,humans,0.3248290278,Gt,krausmann2018,observed
2002,MK,humans,0.3304507546,Gt,krausmann2018,observed
2003,MK,humans,0.3361076585,Gt,krausmann2018,observed
2004,MK,humans,0.3418042524,Gt,krausmann2018,observed
2005,MK,humans,0.3475437823,Gt,krausmann2018,observed
2006,MK,humans,0.3531813666,Gt,krausmann2018,observed
2007,MK,humans,0.3588642701,Gt,krausmann2018,observed
2008,MK,humans,0.3645906453,Gt,krausmann2018,observed
2009,MK,humans,0.3703569648,Gt,krausmann2018,observed
2010,MK,humans,0.3761595207,Gt,krausmann2018,observed
2011,MK,humans,0.3817774831,Gt,krausmann2018,observed
2012,MK,humans,0.3874269605,Gt,krausmann2018,observed
2013,MK,humans,0.3931007732,Gt,krausmann2018,observed
2014,MK,humans,0.3987899434,Gt,krausmann2018,observed
2015,MK,humans,0.4044868243,Gt,krausmann2018,observed
1900,MK,humans_and_livestock,0.2554698551,Gt,krausmann2018,observed
1901,MK,humans_and_livestock,0.2578889225,Gt,krausmann2018,observed
1902,MK,humans_and_livestock,0.26030799,Gt,krausmann2018,observed
1903,MK,humans_and_livestock,0.2627270574,Gt,krausmann2018,observed
1904,MK,humans_and_livestock,0.2651461249,Gt,krausmann2018,observed
1905,MK,humans_and_livestock,0.2675651923,Gt,krausmann2018,observed
1906,MK,humans_and_livestock,0.2699842597,Gt,krausmann2018,observed
1907,MK,humans_and_livestock,0.2724033272,Gt,krausmann2018,observed
1908,MK,humans_and_livestock,0.2748223946,Gt,krausmann2018,observed
1909,MK,humans_and_livestock,0.2772414621,Gt,krausmann2018,observed
1910,MK,humans_and_livestock,0.2796605295,Gt,krausmann2018,observed
1911,MK,humans_and_livestock,0.282079597,Gt,krausmann2018,observed
1912,MK,humans_and_livestock,0.2844986644,Gt,krausmann2018,observed
