"Country","Category","Flow name","Flow code","Flow unit","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"Malawi","Fossil fuels","Domestic Extraction","DE","t","0","0","0","0","0","0","0","0","0","0","0","0","0","10000","11000","28500","31000","32063","46001","53001","50126","51001","52001","52001","51001","49001","53001","55001","57001","63241","78701","48301","62901","81401","51801","51901","60401","58601","60601","59001","79001","77001","71001","67001","63701","58801","43301","60001","49801","49684"
"Malawi","Fossil fuels","Domestic Material Consumption","DMC","t","44000","45000","53000","56000","53000","71000","62000","57000","55000","34000","65000","48000","61000","54000","52000","61500","59000","60063","62001","64001","68126","62001","64001","67001","68001","66001","70001","72001","69901","54931","62161","46811","71211","79361","62701","66101","64501","59801","59691","53201","77201","86201","78201","82701","75501","84881","81034","93121","87746","89160"
"Malawi","Fossil fuels","Domestic Material Input","DMI","t","44000","45000","53000","56000","53000","71000","62000","57000","55000","34000","65000","48000","61000","54000","52000","61500","59000","60063","62001","64001","68126","62001","64001","67001","68001","66001","70001","72001","69901","74541","81301","52401","87901","94401","77701","76101","74501","69801","68901","61201","85201","94201","86201","90701","83501","92401","89105","101121","97401","99205"
"Malawi","Fossil fuels","Exports","EXP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19610","19140","5590","16690","15040","15000","10000","10000","10000","9210","8000","8000","8000","8000","8000","8000","7520","8071","8000","9655","10045"
"Malawi","Fossil fuels","Imports","IMP","t","44000","45000","53000","56000","53000","71000","62000","57000","55000","34000","65000","48000","61000","44000","41000","33000","28000","28000","16000","11000","18000","11000","12000","15000","17000","17000","17000","17000","12900","11300","2600","4100","25000","13000","25900","24200","14100","11200","8300","2200","6200","17200","15200","23700","19800","33600","45804","41120","47600","49521"
"Malawi","Fossil fuels","Physical Trade Balance","PTB","t","44000","45000","53000","56000","53000","71000","62000","57000","55000","34000","65000","48000","61000","44000","41000","33000","28000","28000","16000","11000","18000","11000","12000","15000","17000","17000","17000","17000","12900","-8310","-16540","-1490","8310","-2040","10900","14200","4100","1200","-910","-5800","-1800","9200","7200","15700","11800","26080","37733","33120","37945","39476"
"Malawi","Fossil fuels","Raw Material Consumption","RMC","t","720249","760427","754421","866976","854537","906255","955767","969563","1029027","1220712","1124892","850866","889241","903122","979079","1084495","1174751","1237995","1379143","1399821","1289947","1061840","1144050","1000403","776966","777222","806418","965396","1114666","1219459","1419519","1436047","1713769","1947343","1593607","1499577","1400167","1364156","1663551","1645587","1616325","1817378","1832251","1811202","1669830","1696630","1618856","1538306","961918","1120888"
"Malawi","Fossil fuels","Raw Material Equivalents of exports","RME_EXP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","946","1040","2695","2931","3032","4350","5011","4740","6727","10361","8886","12810","11213","6981","11044","14811","16292","10766","6292","7488","11686","7064","6557","10442","5657","4062","7600","9520","9776","9002","7626","10253","9890","6670","8032","10725","9456"
"Malawi","Fossil fuels","Raw Material Equivalents of imports","RME_IMP","t","720249","760427","754421","866976","854537","906255","955767","969563","1029027","1220712","1124892","850866","889241","894068","969118","1058690","1146681","1208964","1337492","1351832","1244560","1017566","1102410","957287","738775","739434","760398","921440","1072476","1172510","1351584","1394039","1658356","1877628","1548870","1454234","1350208","1311213","1607013","1594185","1546844","1750153","1770252","1751827","1616382","1647719","1582225","1486337","922842","1080661"
"Malawi","Metal ores","Domestic Extraction","DE","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","126908","813946","1026354","1332410","1368439","445641","547447","653053","756059","855428","957233"
"Malawi","Metal ores","Domestic Material Consumption","DMC","t","17476","15430","11827","13579","19857","23744","26817","9940","12983","10661","12159","5802","9600","5608","4753","7369","9223","19389","32156","0","28914","45430","0","0","32899","27620","-1924","-521","-562","37514","27149","37685","44932","41354","38877","42371","41021","43623","59663","188455","892218","1101426","1408860","1483186","632906","658091","749653","845553","970173","1056341"
"Malawi","Metal ores","Domestic Material Input","DMI","t","18657","15769","12230","14523","21513","27334","28790","10881","13338","10882","12809","6563","9961","5941","5217","7605","10046","19559","32441","0","29326","46004","0","0","33822","28388","0","0","0","37935","28304","39157","45800","41977","39821","42907","41683","44143","60153","191892","895228","1104117","1411886","1486448","635612","663309","753585","847805","973282","1061215"
"Malawi","Metal ores","Exports","EXP","t","1181","340","403","944","1656","3590","1973","941","356","221","650","762","361","332","464","236","823","169","286","0","411","574","0","0","923","768","1924","521","562","421","1155","1472","868","623","944","536","662","520","490","3437","3010","2692","3026","3262","2706","5217","3932","2253","3109","4874"
"Malawi","Metal ores","Imports","IMP","t","18657","15769","12230","14523","21513","27334","28790","10881","13338","10882","12809","6563","9961","5941","5217","7605","10046","19559","32441","0","29326","46004","0","0","33822","28388","0","0","0","37935","28304","39157","45800","41977","39821","42907","41683","44143","60153","64984","81282","77763","79476","118009","189970","115861","100532","91747","117855","103981"
"Malawi","Metal ores","Physical Trade Balance","PTB","t","17476","15430","11827","13579","19857","23744","26817","9940","12983","10661","12159","5802","9600","5608","4753","7369","9223","19389","32156","0","28914","45430","0","0","32899","27620","-1924","-521","-562","37514","27149","37685","44932","41354","38877","42371","41021","43623","59663","61547","78272","75072","76450","114747","187264","110644","96600","89494","114746","99107"
"Malawi","Metal ores","Raw Material Consumption","RMC","t","657994","677923","699048","731171","749338","694797","700143","716026","689945","694580","706720","727740","722863","719678","855188","880663","907095","940868","982764","983088","1005739","880067","957708","1583019","1003852","603414","768679","881947","2166995","2056355","4253087","2136686","2175741","2841596","2587873","1276301","1132956","1047086","1331176","1468753","1721651","1815851","2098976","2306491","2187191","2109596","2258074","2534889","2119051","2337892"
"Malawi","Metal ores","Raw Material Equivalents of exports","RME_EXP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27341","425227","574210","650197","763462","172203","94949","106599","106970","248629","249275"
"Malawi","Metal ores","Raw Material Equivalents of imports","RME_IMP","t","657994","677923","699048","731171","749338","694797","700143","716026","689945","694580","706720","727740","722863","719678","855188","880663","907095","940868","982764","983088","1005739","880067","957708","1583019","1003852","603414","768679","881947","2166995","2056355","4253087","2136686","2175741","2841596","2587873","1276301","1132956","1047086","1331176","1369185","1332931","1363707","1416763","1701514","1913752","1657097","1711620","1885800","1512252","1629934"
"Malawi","Mixed and complex products nec.","Domestic Extraction","DE","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Malawi","Mixed and complex products nec.","Domestic Material Consumption","DMC","t","2068","2061","3336","2286","2877","3598","2342","2550","3387","4952","3370","3161","2105","2389","2247","3297","2765","2135","3407","-43","3973","9372","20","147","4489","419","-5484","-2139","-3770","1744","4420","5899","6504","10114","264653","7747","100207","214280","106174","112420","127203","127149","180211","196075","182861","198673","224063","306332","401772","572263"
"Malawi","Mixed and complex products nec.","Domestic Material Input","DMI","t","3307","3364","4202","3390","3635","4247","2848","3090","3854","5392","4043","3806","2630","2860","2730","3564","3100","2550","4374","7","6618","11283","35","182","6685","3749","76","0","76","8943","5092","7204","7436","10801","265769","8687","101278","217171","111114","116225","131459","131330","186972","200531","215000","225034","373197","370204","481727","738208"
"Malawi","Mixed and complex products nec.","Exports","EXP","t","1239","1303","867","1103","758","649","506","540","467","440","674","645","525","471","483","267","336","414","967","50","2645","1911","15","35","2196","3331","5560","2139","3846","7199","672","1305","932","687","1116","940","1071","2891","4940","3805","4256","4181","6761","4456","32138","26361","149134","63872","79955","165945"
"Malawi","Mixed and complex products nec.","Imports","IMP","t","3307","3364","4202","3390","3635","4247","2848","3090","3854","5392","4043","3806","2630","2860","2730","3564","3100","2550","4374","7","6618","11283","35","182","6685","3749","76","0","76","8943","5092","7204","7436","10801","265769","8687","101278","217171","111114","116225","131459","131330","186972","200531","215000","225034","373197","370204","481727","738208"
"Malawi","Mixed and complex products nec.","Physical Trade Balance","PTB","t","2068","2061","3336","2286","2877","3598","2342","2550","3387","4952","3370","3161","2105","2389","2247","3297","2765","2135","3407","-43","3973","9372","20","147","4489","419","-5484","-2139","-3770","1744","4420","5899","6504","10114","264653","7747","100207","214280","106174","112420","127203","127149","180211","196075","182861","198673","224063","306332","401772","572263"
"Malawi","Non-metallic minerals","Domestic Extraction","DE","t","846890","568278","637204","728590","670590","699634","616308","632979","776106","854631","817730","676849","516774","564183","507685","497756","620879","591780","606757","603563","825281","969327","1016307","1041597","1046328","1630690","1169573","1588774","1168401","1386692","1481919","1685477","1513613","2091118","1683338","2257572","2609046","2340527","3425285","3146606","3898354","5717515","4444699","4676625","4748047","4637417","7370858","6477722","7495054","7874052"
